latitude,longitude,id
0.5141515558511356,-0.5735409031276762,18329
0.5140581959888122,-0.5734343651994585,8938
0.5138145199792286,-0.5734640961963309,8964
0.5128151065005315,-0.5734676962980556,17236
0.5138804165401858,-0.5736386825001348,17602
0.3322348375018376,-0.5946410367212119,3842712
0.3318375195807306,-0.594754697758076,121955
0.33143914807527874,-0.5949665529868536,15590
0.3321215115603473,-0.594587835592876,211286
0.331945094304678,-0.5947380360759382,4256132
0.3317286976618028,-0.5948432740345789,16431
0.5469958682838503,-0.4337365095697713,23261
0.5492238496540962,-0.4350302198752969,34484
0.5491604204942855,-0.43509891301466885,12313
0.5491059021809497,-0.4351156243186556,60450
0.5490311883928427,-0.43511411165725267,17710
0.5487965876758061,-0.43517836373917407,16397
0.5482781029447601,-0.43517252918929517,11794
0.5493350664788659,-0.4351022264631047,11844
0.5490352270783172,-0.43524535301692857,15079
0.549037616630698,-0.43523519657790255,27836
0.5487481142544142,-0.4351736816924858,1933724
0.5487738090007555,-0.43518487493408764,260957
0.5490143604024829,-0.435123907938738,12973
0.5490140716757892,-0.43511484904020936,16907
0.3320648537712394,-0.594705558882013,15372
0.3323276092307632,-0.5945843208943077,5535878
0.3321025043655712,-0.5946989529631457,16516
0.39205588791314794,-0.7262437512935549,25748
0.3921115361193872,-0.7261994809606916,26341
0.3916034927616254,-0.7251588116324481,26539
0.38320381427714234,-0.7252450347993871,14045
0.3322160786157442,-0.5946272927722318,160220
0.3322303672789504,-0.5946353788978929,31324
0.3321608164466383,-0.5946154146806348,33921
0.3321142998560771,-0.5945938110416817,9460
0.33213003026889676,-0.5946109725422588,22189
0.33215094001877055,-0.5946070828425635,125184
0.3320968427926261,-0.5946134576280822,91215
0.3320866754209122,-0.5946078751888847,43418
0.3321718495533468,-0.5946048498660788,696167
0.3320732467417664,-0.5945921723256096,20063
0.33210643460308864,-0.5945779100924977,9246
0.33215524203615576,-0.5945725005677527,30522
0.33217127406455127,-0.5945746686753015,23797
0.3321438422380585,-0.5945819438553438,9945
0.3321314431417002,-0.5945829456366165,537367
0.33214748704666386,-0.5945837446423766,99483
0.3321369091642603,-0.5945791848758478,694056
0.33210643460308864,-0.5945779100924977,681993
0.3322428252716625,-0.5945408138792191,9462
0.3321682047882146,-0.5945589658126977,9337
0.3321446095674936,-0.5945702747549146,671279
0.33210451624430837,-0.5945819438553438,671606
0.3321176228318208,-0.5945760202170924,694560
0.33199055975162506,-0.5945790625869605,9256
0.33198861965605375,-0.5945760734818604,671546
0.33207273862253284,-0.5945103445057445,9260
0.33207838432348,-0.594509779873423,671276
0.3322748545537273,-0.5946152223296715,10617
0.33220273388615684,-0.594600672040082,28283
0.33210451624430837,-0.5945819438553438,671862
0.33264024347597365,-0.5945886427827836,712502
0.3321703149172486,-0.5946046337716886,50782
0.33208117870807263,-0.5947257186151294,9266
0.33207727535586096,-0.5945747407072126,9254
0.3321215895747265,-0.5945900834122755,709919
0.3322071075314452,-0.5946119105140368,672328
0.3317096794909822,-0.594661034422308,13299
0.3321413484173952,-0.594571067101236,9247
0.33210451624430837,-0.5945819438553438,672473
0.3318054699385382,-0.5946482668421178,12344
0.3315546400238476,-0.5946443231183213,17600
0.3831821410421399,-0.7248497260277166,83132
0.33321724693044596,-0.5945848250592743,11384
0.3329982752292726,-0.594582412059744,60706
0.33301227304386005,-0.5945803591627012,9430
0.3331769318857791,-0.5945397334065966,64464
0.3348620103203559,-0.5946106123847181,22907
0.33257388464799176,-0.594576325399855,9252
0.3335301932414536,-0.5945817996995424,11921
0.3321777962633097,-0.5947002195482493,621260
0.3332433814555489,-0.5944759285658417,16495
0.3324054523011717,-0.5947919876060004,9529
0.3327661512374307,-0.5948779932156075,10577
0.33274705011694405,-0.5948821710026639,9456
0.3321340108115596,-0.5946145381007046,10674
0.33317851369692475,-0.5945407058316883,25071
0.33503997586696843,-0.5954827695652267,15750
0.5107138608378428,-0.4555107621137442,17173
0.3322824058467124,-0.5946678053091495,11013
0.332397177139913,-0.594657471620557,18686
0.33220810502658793,-0.5945551481442419,9227
0.3322155524466932,-0.5945547159232352,9228
0.33482216228340445,-0.5946647080276132,72272
0.3346762559017693,-0.5945751728228124,10059
0.33287521265439524,-0.5945835364528389,18800
0.3348252275436101,-0.5946443231183213,33560
0.33218579029540085,-0.5946299167576061,13719
0.33280172035389,-0.5943500024843099,52594
0.3319486435459278,-0.5946273236887047,23361
0.3318767017473081,-0.5946372611175283,23120
0.3318701268854798,-0.5946372388504706,34491
0.3318773697706592,-0.5946278999406358,26910
0.33179177576001284,-0.5946487889719261,10859
0.3317844459752819,-0.5946497974992457,11438
0.3317700227220044,-0.5946530389278555,10858
0.3317597577831497,-0.5946544075254365,10857
0.3317305525346612,-0.5946570584963418,20921
0.3319965566901373,-0.5946379843081395,15479
0.33195118924713674,-0.5946234129673653,17004
0.3321503193008877,-0.5946048790174883,29293
0.3322295450755033,-0.5945956298345104,10305
0.33221961456649884,-0.5945952696789838,18565
0.3322175511964085,-0.5945977906777054,14929
0.3321819205834615,-0.5945770817298852,9249
0.3322175044892193,-0.5945833844848357,9379
0.33223764604639716,-0.5945938650651115,18556
0.33218451026958506,-0.594557147017855,9316
0.3321941016680836,-0.5945590378439374,9302
0.332177572407482,-0.5945529871144027,11662
0.331998356703475,-0.5949006133088883,31928
0.3321680129579261,-0.5945604064421898,15537
0.3321693545195632,-0.5945645121704799,9494
0.3321793493032241,-0.5945681137995988,11362
0.3321797933548183,-0.5945545717996601,11358
0.33218302359933993,-0.5945790265800687,9253
0.33218201430422467,-0.5945783421939985,9220
0.33222865662659706,-0.594554427788206,9229
0.33216340903307096,-0.594599591568131,9226
0.3321933419320344,-0.5945911638009753,9222
0.3321872917797868,-0.5945893090744355,9221
0.3321401974211724,-0.5945753169591437,9248
0.33224052339514687,-0.5945543197816294,9326
0.33217179766659055,-0.5945682578110532,9318
0.33226574821897237,-0.5945809354072471,9231
0.33215055635612334,-0.5945915240424389,9244
0.33217732868008665,-0.5945713687330589,23064
0.33218245869946705,-0.5945734441261008,13452
0.33229439972580743,-0.594577045643099,9232
0.3321837911999672,-0.5945797828678017,9475
0.3321766839585758,-0.5945793507213183,9474
0.3321731923612261,-0.5946057862755507,25634
0.33223121995116855,-0.5946035532997375,22431
0.3322111742449596,-0.5946515982976921,18268
0.33222997309569613,-0.5946446832758622,18568
0.3322364939488438,-0.5946434225029131,23534
0.33223150768832044,-0.5946411537330362,19267
0.3322309772878407,-0.5946383972081131,24166
0.3322431885348487,-0.5946476006256607,26791
0.33218105735544334,-0.5946434227244692,32337
0.33223953985916466,-0.5946542634213314,13340
0.33224686929817704,-0.5946545515556894,13339
0.33219813004203824,-0.5946433867088494,9371
0.3321848939260219,-0.5946435307719999,10740
0.33219689537987085,-0.5946482128139885,10672
0.33219400818124956,-0.594629772746152,9370
0.3322404786815323,-0.5946508171050412,9510
0.3322217712391784,-0.5946555599715597,9365
0.3322234510646216,-0.5946320777666325,12540
0.33226162383050517,-0.5946751525922692,9418
0.33227663145153974,-0.5946702543994945,9240
0.3322386051626469,-0.5946765211905216,24457
0.33226488478600746,-0.5946768093168228,9242
0.33219178723391307,-0.5946176714200164,10676
0.3321800982102112,-0.594623145862708,37916
0.33218641100086277,-0.5945826353466503,38000
0.33221040694036663,-0.5945969264035373,13087
0.33219160790745517,-0.5945893630978653,14492
0.3322402061083798,-0.5945975026547969,9503
0.33220877641810675,-0.5945990153162,12533
0.33211071866381436,-0.5945055904493011,11405
0.33212619359273954,-0.5945216535050288,20918
0.332121559112166,-0.5945172486632698,24491
0.33211600929945084,-0.594510804140624,20290
0.3321321404372637,-0.5945223017881995,20456
0.3321454048276704,-0.594520235178178,31340
0.3321452714113855,-0.5945209338707287,35682
0.3315762768652506,-0.5945759041814577,32813
0.5495177648577869,-0.43484060812131364,12821
0.548644260939525,-0.4351170649481476,12579
0.5488788875999397,-0.4351366214954985,33696
0.5486755692453447,-0.43518873627259036,19762
0.5493454974267711,-0.43509826473149826,48518
0.5489024490437575,-0.435129454362987,28948
0.5493271590958357,-0.4350165810311799,37286
0.549377588803603,-0.4349829422690633,12506
0.5488458689336606,-0.4351342083422216,13731
0.5490719336334517,-0.435032685525952,87258
0.5499024287948502,-0.43491184725697596,14938
0.5498743437280951,-0.43491933853073705,12348
0.5490325346227143,-0.4350856592222686,851661
0.5487802617494308,-0.4351383862669115,864730
0.5492716378883522,-0.43508472281279664,11834
0.5487481142544142,-0.4353897761377653,68644
0.5479763493402632,-0.43639994563730067,24963
0.5498356627539602,-0.43501852588136336,11824
0.5495761357441198,-0.43499742065698976,12179
0.5490125093118263,-0.43523181109822706,21553
0.5497014481597047,-0.434335379308731,12505
0.4019752017910341,-0.5052678046731135,14470
0.40201745396471833,-0.5052378035604352,54412
0.23959429771534846,-0.47735301237618355,631060
0.2395031204525211,-0.4763923671931579,30830
0.5495687343873807,-0.43507161308287556,11828
0.5495744536207878,-0.43507953654608855,48691
0.5470379994788346,-0.4337038072768794,17417
0.6493662501574138,-0.7614405662338928,17165
0.6480269194791921,-0.7619757601428624,68405
0.6479871387890306,-0.7620344448715415,61630
0.6479398531859861,-0.7619859525975083,98423
0.6480199559697453,-0.7619956228243243,17380
0.6480242741282511,-0.7619932637931704,17397
0.647992412749443,-0.7620108934981478,22161
0.648003033306344,-0.7620317646203212,17645
0.6479831926277608,-0.762034393769295,37158
0.6479513301248503,-0.762029117462866,55343
0.6480079350687136,-0.7620482238136265,81181
0.5119778836821525,-0.4583436162261795,12802
0.574614927054492,-0.5285414645396282,22831
0.5494795785281454,-0.43501297945711437,12535
0.5492053459993365,-0.43515063161860024,11875
0.5493187469348266,-0.43512931029983637,27278
0.5488995880327938,-0.4351301746780687,106840
0.548394273946549,-0.4352765426484174,11797
0.5491500373756018,-0.4350771127796039,380769
0.5491065752596573,-0.4351159844761965,28125
0.5490771277556648,-0.43510885335930494,95281
0.38663692067242095,-0.5898588395989803,107377
0.3323810342952853,-0.5945924586734197,650049
0.3323910989741168,-0.594598078906728,57955
0.3321056672612328,-0.5945313057233635,692344
0.33221942274035077,-0.5946188960054718,69370
0.33230310472900926,-0.5945861036735305,9237
0.3323198407127066,-0.5945862657438197,9235
0.33231811437053027,-0.5945841408155372,9234
0.33230459131023715,-0.5945878144208424,9236
0.3323254992652729,-0.5945841047999174,9233
0.3322190390901245,-0.5946026168902656,14044
0.33227994266664407,-0.5946227857051671,9239
0.332172686115497,-0.594620696779077,9299
0.3322846271397675,-0.5946160867340876,9238
0.33216913232194223,-0.5946126292285437,9245
0.3321628335422051,-0.5946131334868325,9251
0.33215247987790875,-0.5946353565334846,58411
0.33216269133183585,-0.5946304930269932,9243
0.3321775085199472,-0.5946195803042623,9224
0.3320760177851858,-0.5945969761892034,709792
0.33226530382165986,-0.5945503225104131,285689
0.3320014977195034,-0.5947130411518691,14516
0.3320611891407501,-0.5947085750975212,13611
0.3320135360016876,-0.5946237221146391,10410
0.549487989703753,-0.4350200385420949,12994
0.5946937806383314,-0.5285388714069454,40392
0.4082872632414718,-0.7333364752034566,10190
0.3327647563233569,-0.5945966742928559,22865
0.3327673932093702,-0.5945918841993083,15255
0.3327606673555088,-0.5945961064036598,92540
0.3327668174866456,-0.5945999516330212,9453
0.3320969482326255,-0.594652390601045,9433
0.3321799063819926,-0.594575100864082,93562
0.3320732467417664,-0.5945982950017896,157773
0.3321275584665675,-0.5945176341486993,93719
0.33213420264391824,-0.5945196366236059,929046
0.3308343575613195,-0.5940898247720108,89775
0.5108478313838265,-0.45537822418705554,9306
0.5106762604596391,-0.4555728532504205,9184
0.4526170848605673,-0.7114622429625359,23372
0.45343285657945986,-0.7115898827481463,9670
0.45308441815405875,-0.7116508213816318,225806
0.45352937265286375,-0.7115724511297493,12551
0.40281321635858025,-0.7296714413821039,22370
0.4053180640239018,-0.7298167288811729,12855
0.3324434621342782,-0.5944453001345694,22535
0.3319936320317789,-0.5950356701583853,18415
0.33083474147238734,-0.5940937865036173,89732
0.5478941639296866,-0.4364211228929139,176536
0.332486809368175,-0.5945837446423766,28193
0.33244538017218184,-0.594599087348111,33940
0.3319592432686316,-0.5946317896403313,148251
0.33405102987675805,-0.5948877894635238,13730
0.4858030012326191,-0.7606276972350388,18206
0.3321631353834298,-0.594790114785714,10056
0.3322713007622422,-0.5945637918896388,10477
0.3331430637477659,-0.5944453720651017,15389
0.33219007328584826,-0.594587130122052,180328
0.33211588028848915,-0.5944956152760488,1258459
0.3322348375018376,-0.5946410367212119,42124
0.3328959252495016,-0.5946136917309537,19684
0.3324526687025533,-0.594574596644062,10759
0.33198672554932185,-0.5950385514180406,22192
0.3331313464538139,-0.5940217550216337,111604
0.3147477952271158,-0.5996218425676733,186235
0.3147620807415925,-0.599591301131404,11507
0.3323681091851387,-0.5948019613223536,30758
0.33220446032563156,-0.5946521745496232,1502891
0.3321307976024719,-0.5946299888532984,9451
0.3304440412180263,-0.5953057160746454,14015
0.57457893186173,-0.5285261938658048,419157
0.3308256825259075,-0.5955039305075984,23541
0.33141359757428446,-0.5949816465474012,11392
0.33226718663561106,-0.5946212730444357,22448
0.3321904569422851,-0.5947885301447677,9262
0.33158994707948075,-0.5946827158979413,27309
0.3321964035963534,-0.5946024007958752,147717
0.33252449769550685,-0.5944503963615567,41752
0.3319781590840072,-0.5944781242087835,99077
0.33276135233976767,-0.594878047268578,27281
0.33228921187828164,-0.5946866492139729,92535
0.33236883029387454,-0.5947532139486462,26650
0.3321802377521308,-0.5946121969706109,88066
0.3322198063905768,-0.5945958459309149,39473
0.3319210410069571,-0.5947319133453761,13031
0.3322276712046892,-0.5946473484404559,293641
0.3320460779304488,-0.594707502228972,22670
0.33240157650914104,-0.5946106033808132,213114
0.33363058478394136,-0.5950093786585755,13729
0.3322666111737276,-0.5946630873193508,214111
0.332497550133672,-0.5948192155562364,13709
0.332046341154711,-0.5945661509530191,85830
0.33410284687002045,-0.5945462162403174,13069
0.33496660768561193,-0.5944888791808975,25510
0.3330727497139385,-0.594579812296492,874485
0.33234458894185614,-0.5947902683086379,107054
0.33210144686653376,-0.5946433146776098,269349
0.33362303314730757,-0.594701371951404,9407
0.33221159462622296,-0.5946181137486802,18205
0.3322244616391019,-0.5946755185230246,88356
0.3320366051775676,-0.5946544075254365,15653
0.33173192954175934,-0.5946979862830704,41716
0.33182362360818574,-0.5946480993504185,18223
0.3349426178531112,-0.5945673197788508,64502
0.33193521395383696,-0.5947329938723807,43638
0.332678120737425,-0.594590911774888,36320
0.3348451516314366,-0.5946407935754953,11348
0.33182631859146694,-0.5946305124769318,1504429
0.33497867626474287,-0.5944865021419337,14802
0.33215765411406295,-0.594585113240629,80987
0.3343224330392316,-0.5944971489389543,59935
0.3321411565850365,-0.5946263872792329,19061
0.33215009986280397,-0.5946184397046756,274165
0.33178067134213785,-0.5946502297001112,69847
0.33224721294649684,-0.5946561337796601,54637
0.3322351497166869,-0.5946380389136574,127465
0.3322381435290942,-0.594642179439009,197305
0.33224120289552395,-0.5946512836034596,1464402
0.33203814089636485,-0.5945729601710772,220372
0.33224416803192836,-0.5946485729755575,51856
0.3325497187557618,-0.5945372123051534,12824
0.3324006246633304,-0.5945549645581716,26067
0.33252114125752574,-0.594530657440193,10526
0.3326054341307567,-0.5946111526210293,54767
0.33217179766659055,-0.594617095149958,9338
0.3321906151716345,-0.5946191858337265,99686
0.33201486079287235,-0.59463783861823,19018
0.3321438422380585,-0.5946177435016097,13576
0.33486104761029,-0.5946446111848696,11349
0.33135036516762817,-0.5947161024896235,163882
0.3321836179950035,-0.5946119155494023,17833
0.33216858844879216,-0.5947465357910822,4997564
0.3321804818687182,-0.5947336421555512,4995246
0.33184285376861644,-0.5946419813812981,37571
0.390111801795868,-0.5883927990274379,53895
0.3903627128301932,-0.5884112949428492,41330
0.3909981456843703,-0.5883133649055401,23055
0.3913328577670059,-0.588304453315623,78953
0.3906450181569445,-0.5883020231851077,38554
0.38732716046104887,-0.5884017912953243,37532
0.38553705336601296,-0.5886044833767222,26106
0.3904365965668364,-0.5884803011020269,64265
0.3902328808988891,-0.5884110527867498,111304
0.39159654781746855,-0.58830300313035,124930
0.39136444684592386,-0.5882216331897004,129355
0.39081165242396665,-0.5883516818129437,29049
0.3909300704696623,-0.5883520130332458,140132
0.38663542876257373,-0.5899102700772817,9197
0.391258106227268,-0.5883096409143532,231245
0.3860350227043341,-0.5880930598567199,10720
0.3855534741413946,-0.5886197540505456,261214
0.39080057443181904,-0.5883448819163541,12207
0.3904764218215604,-0.5884908176985939,323866
0.3907060513903191,-0.5884088458726457,9356
0.3906980810099272,-0.5883749600701251,71442
0.3907400537188608,-0.588299856026893,334530
0.38551835959506575,-0.588606788299181,13559
0.31948745698910197,-0.5780426512765169,259919
0.3836111676897451,-0.5918304312928246,18680
0.3867803249216579,-0.5898541575529634,9310
0.4103737093766746,-0.7323876764603918,14709
0.33205828325055853,-0.5946156545882757,91223
0.3320667242076403,-0.594615582557036,9282
0.3323421523510588,-0.5947882419654273,10408
0.3639812181776214,-0.5902800797041916,13426
0.39087761931689924,-0.5883115457958192,716493
0.39243645834454943,-0.5888378653772481,49340
0.39249005069955767,-0.5887346365657089,1103694
0.39236926142042017,-0.5885469884102534,692233
0.5495646972648851,-0.43507298168112796,154608
0.5494272598538801,-0.43504366486858304,12525
0.3903567364464049,-0.58841270617722,801986
0.39191491383303934,-0.5886870803359159,59819
0.38413819790078674,-0.5879992748047536,12677
0.38419471905656466,-0.5880165624231097,29906
0.3841915445286148,-0.5879988426784115,12675
0.3331192668613754,-0.5943448882488414,33980
0.33217837175003484,-0.5945595420646288,233389
0.33213448629248354,-0.5945246869052325,99753
0.33297843584661657,-0.5943657341787454,262089
0.3321772207765845,-0.5946110445734984,17831
0.3328845888213967,-0.5945754067591811,20345
0.33188444039073284,-0.5943160803271215,96758
0.2941705919732127,-0.48425650958314714,758476
0.2950852663948096,-0.4853302108495222,15400
0.2950153709536181,-0.48534375276822384,24455
0.33227928299436105,-0.5946759389914882,23257
0.33244831104312245,-0.5947106510108842,104338
0.332054968623813,-0.5947062061258843,255878
0.3329798780640887,-0.5946004190263918,60981
0.33092687812058674,-0.5950944478472973,15638
0.5731895653567507,-0.5270204106506355,99409
0.5726395558752677,-0.5266595699785408,11793
0.5724986251217596,-0.5266300371414294,13424
0.5729397803358285,-0.526666809212787,9816
0.5728912571599569,-0.5266627754499409,28788
0.572285075733564,-0.526616783246979,9943
0.5723290527133578,-0.526600936392391,9996
0.5728850573053925,-0.5266628834968003,55372
0.5826598879135108,-0.4151670498815071,14128
0.5824075524237771,-0.4154933843222097,10290
0.5826524169804077,-0.4154713426890356,16310
0.4310588643677846,-0.5424925219181942,9789
0.3316214158959778,-0.5946273597043246,466391
0.5706694383501523,-0.5274753986108361,23275
0.5724991212567756,-0.5266404096748458,1564641
0.5724726605038382,-0.5266398334229148,558076
0.5725768466545462,-0.5266563286318398,9952
0.33297870117210193,-0.5943660006053066,29107
0.33020431994849964,-0.5951407322108953,39252
0.3320057183212195,-0.5946649241220034,11888
0.3836688867145486,-0.5918368240868246,900651
0.3325373828948348,-0.5944411942787166,9423
0.33227044758283286,-0.5946974823517446,28316
0.33335070116967147,-0.5944966904964494,24986
0.33154677260753074,-0.5951243769280645,45788
0.3319825049082725,-0.595029979671657,9411
0.33199041860118306,-0.5950326628440608,1180605
0.3321080533191658,-0.5950896216844193,9412
0.33222191646578647,-0.5946187519423212,364288
0.3314961133902996,-0.5951763476420058,53485
0.32434268660867227,-0.5959159668964971,418985
0.332782316164568,-0.5945973771063497,302385
0.3330236581830792,-0.5946516433178882,11365
0.3835617595159415,-0.5920498932099695,10678
0.33214422590277604,-0.5946876140390196,22086
0.3324056745008628,-0.5946087394643955,10682
0.3325498208234534,-0.5946080191835543,10429
0.3323996775602802,-0.5946754407138708,10687
0.3327724272535715,-0.5945869680510915,10669
0.32639670944831023,-0.5784633151297973,23523
0.3300212629601358,-0.5949413809488373,75514
0.3314416315885629,-0.5949896436068453,18659
0.33173806011185425,-0.5946942638904442,94862
0.3322163535364704,-0.5947790219889122,4993614
0.3321868122082057,-0.5947849285707021,4992438
0.3321965954225019,-0.5947520101834202,4994634
0.33217012308696003,-0.5947611581817348,4998006
0.33221865543989804,-0.594770378211289,4994106
0.3321896896294114,-0.59477095446322,4998370
0.3327762450435623,-0.594599352648093,62336
0.33211084682186565,-0.5947376759183973,9267
0.3329844690690089,-0.5943870266656776,243345
0.3327794776149555,-0.5952012705086513,15357
0.3329533857472602,-0.5944871503814645,15681
0.3347102770543724,-0.5946040575197575,58178
0.33470740320835124,-0.5945913799792882,56314
0.33625802046858233,-0.5951089597257755,35446
0.33242466525641423,-0.5945962781196952,20843
0.33432610344135605,-0.5946895408807218,380427
0.3324438387852575,-0.5943745229057436,24847
0.3321159161707561,-0.5946915274760995,26324
0.3322309772878407,-0.5946678179539595,219989
0.5493730044646317,-0.4350508680167142,14151
0.33299986004216553,-0.5946115923910561,120362
0.33221082555784465,-0.5945970599904421,445783
0.3212344487693828,-0.597025539800766,14599
0.33173097730675627,-0.5948383038985156,15036
0.3320858428024369,-0.5946971941643475,15010
0.3321814663983824,-0.5946144952228888,18400
0.33207940181233053,-0.594725142345071,14242
0.33818463565640866,-0.5942442602687231,12043
0.3321703149172486,-0.5946196883517931,22199
0.33213708013965015,-0.5946234159805279,174857
0.33362827746287693,-0.5946926770332659,45672
0.33404664557423147,-0.5946381824343313,44364
0.3322161135478032,-0.5945020906601143,46556
0.33213600668166743,-0.5946223244012319,9335
0.48769348876988783,-0.7602727918523601,9152
0.4876303615237574,-0.7603645893153033,10387
0.4885296453572494,-0.7606706936620484,10377
0.4896329275508349,-0.7591493888634767,9131
0.48956823159980933,-0.7592534653506051,9120
0.3322040047390469,-0.5946604041469472,496264
0.5824983617613939,-0.4156838354776694,11072
0.510555327663855,-0.45577295670679496,24044
0.5107451505348992,-0.45549008907815103,14453
0.5107066865870991,-0.4556583546191947,9193
0.5106721978326416,-0.4556729770105187,9181
0.5106784214258522,-0.45558509860278074,50171
0.33531474764830715,-0.5946324739397931,30905
0.4807701777427953,-0.7585418752797555,9175
0.48039291472359524,-0.758618084654874,101710
0.48077239594301524,-0.7585415512049727,43733
0.4856922495213589,-0.7607298606612534,36253
0.48569566875175463,-0.7607328178757051,304063
0.484224273707516,-0.760383144082724,254691
0.48018162595755576,-0.7584500071981606,217545
0.48019551908775626,-0.758481592783268,41067
0.48764731074123757,-0.7605700477600571,9855
0.4859984712268177,-0.7607106255649242,584321
0.48478912623768133,-0.7605793578387317,614000
0.4806569345004803,-0.7586247835823137,81187
0.4805522101695914,-0.758503744470734,238341
0.4803641914004717,-0.758437533292573,33210
0.4861723810835743,-0.7606083606478962,27119
0.48716900261426965,-0.7602840831076877,19109
0.486057132959699,-0.7606965597748494,21273
0.48596265106491,-0.7607571353343104,633032
0.4825631711504199,-0.7598678308623549,523976
0.48032999546129473,-0.7587853749825761,56790
0.48032618963274953,-0.7583746182284342,10082
0.48270848986237547,-0.7598990924868144,9822
0.4878291804163759,-0.7601873985311167,14710
0.48679842137499874,-0.7608373503856775,37083
0.4806606378659315,-0.7585444684802478,108367
0.4803647834941056,-0.7584351159398014,34314
0.48026601900013133,-0.7588765678659645,49555
0.48017573584398643,-0.7584595198623467,64128
0.4802452768450587,-0.758900592125977,96776
0.4803689408210572,-0.7587539690129854,48566
0.48082234983656136,-0.7585343657591725,25918
0.48060508647122036,-0.7585299181208347,26286
0.48049813386252094,-0.7584994337500275,682984
0.48569421756216347,-0.7607337397954093,304069
0.4835345955810142,-0.7597894496407607,94835
0.480263333734231,-0.758832018077028,13370
0.4807341742652109,-0.7586085764990185,12479
0.48813655170413073,-0.7604009553965514,20139
0.48818265943806805,-0.7604688615458883,9150
0.4882030162184623,-0.7604698699865999,81149
0.4807373620877964,-0.7586095973656694,24850
0.4808336998925993,-0.758530782481611,9591
0.4808360445036466,-0.7585239811106667,32581
0.48026654505532296,-0.7588871454481932,382984
0.48040318859316566,-0.7584597653646143,32418
0.4866228057949651,-0.760660105129578,15748
0.4886355337181554,-0.7595649024656688,10130
0.4803050745260924,-0.7588385009886293,106090
0.4875773490897799,-0.7604076906048071,10798
0.4873031803760497,-0.7608758393770336,10024
0.4806397732105836,-0.7585368213390965,27720
0.48074316768665093,-0.7585876153377955,24212
0.4804377407880014,-0.7584679173166019,114112
0.4807597147548599,-0.7585432281146283,23753
0.48055605850701943,-0.7585396423710804,13151
0.48752196995189445,-0.7606064416754632,9623
0.4874989266821288,-0.7605923775289318,9625
0.4882176057830354,-0.7594356494167518,27318
0.4803782750381216,-0.7584340442186442,75145
0.4852266514303736,-0.7606637555419895,127406
0.4871448067521802,-0.7601996078671858,17402
0.4871430506533716,-0.7602245307600152,22191
0.48082482714140395,-0.7585331310875443,78129
0.48764731927034055,-0.7602968503676286,25631
